Entry ID,Level,Topic,Learning Outcome,Instructional Step,Narration Script,Visual Prompt,Keywords,Pedagogical_Notes,Technical_Prompt_Enhancement,AI_Model_Config,Style_Reference,Validation_Criteria,Luganda_Narration,Swahili_Narration,Audio_Emotion_Cue,Quiz_Question,Quiz_Options,Correct_Answer,Interactive_Element,Bloom_Taxonomy_Level,File_Naming_Convention,Asset_Size_Limit,Compression_Setting,Offline_Compatibility,QA_Checkpoint,Cultural_Review_Status
BIO-S2-T3.1-001,Senior 2,Nutrition Compounds,"b) identify food nutrients",1. Food Nutrients: Carbohydrates,"Carbohydrates, found in foods like posho, cassava, and matooke, are our main source of energy.","A vibrant display of Ugandan staple foods on a woven mat: a mound of white posho (maize meal), boiled cassava roots, and a bunch of green matooke.",carbohydrates;energy;posho;cassava;matooke,"Introduces carbohydrates using the most common staple foods in Uganda, making the information highly relevant to the learners' daily diet.","Add: mat texture, vibrant staples","Diffusion display, guidance=8.0, steps=50","vibrant food display","CLIP staple recognition >0.9","Carbohydrates, mu foods ng' posho, cassava, matooke, ni main source y'energy yaffe.","Wakolohaidreti, zinazopatikana katika vyakula kama posho, mihogo, na matooke, ni chanzo kikuu cha nishati yetu.","relevant","Carbs in?","A) Meat B) Posho C) Milk D) Eggs","B","item select, quiz","Remembering","BIO-S2-T3.1-001_img.png","512x512","JPEG 80% quality","Yes","Diet relevance check","Approved - Staples"
BIO-S2-T3.1-002,Senior 2,Nutrition Compounds,"b) identify food nutrients",2. Food Nutrients: Proteins,"Proteins, found in foods like beans, groundnuts, meat, and fish, are needed for building and repairing our bodies.","A platter showing a variety of protein-rich Ugandan foods: a bowl of cooked beans, a pile of roasted groundnuts, a piece of grilled tilapia, and some beef stew.",proteins;body-building;beans;groundnuts;fish,"Showcases a variety of accessible and common protein sources in Uganda, from plant-based to animal-based, to provide a comprehensive picture.","Add: variety plating, local cooking","ControlNet platter, guidance=7.5, steps=45","variety platter photo","SAM food diversity","Proteins, mu foods ng' beans, groundnuts, meat, fish, ziri needed okugaba n' repairing bodies zaffe.","Protini, zinazopatikana katika vyakula kama maharagwe, karanga, nyama, na samaki, zinahitajika kujenga na kurekebisha miili yetu.","comprehensive","Proteins for?","A) Energy B) Building body C) Color D) Taste","B","platter zoom, quiz","Understanding","BIO-S2-T3.1-002_img.png","512x512","JPEG 80% quality","Yes","Source variety review","Approved - Accessible foods"
BIO-S2-T3.1-003,Senior 2,Nutrition Compounds,"b) identify food nutrients",3. Food Nutrients: Lipids (Fats & Oils),"Lipids, like cooking oil and simsim (sesame), store energy and provide insulation for the body.","An image showing a bottle of cooking oil next to a small bowl of simsim seeds.",lipids;fats;oils;energy storage;simsim,"Uses both a processed product (cooking oil) and a natural source (simsim) to illustrate the concept of lipids in the diet.","Add: seed detail, bottle label","Stable Diffusion, guidance=7.0, steps=35","simple product image","CLIP storage icon","Lipids, ng' cooking oil n' simsim, zigabira energy okusobola okugaba insulation mu body.","Lipidi, kama mafuta ya kupikia na ufuta (sesame), huhifadhi nishati na kutoa insulation kwa mwili.","illustrative","Lipids store?","A) Water B) Energy C) Vitamins D) Minerals","B","icon overlay, quiz","Applying","BIO-S2-T3.1-003_img.png","512x512","JPEG 80% quality","Yes","Dual source review","Approved - Local oil"
BIO-S2-T3.1-004,Senior 2,Nutrition Compounds,"c) perform food tests",4. Food Test: Starch,"To test for starch, we add a few drops of iodine solution. If starch is present, the color will change to blue-black.","A sequence of two images. The first shows a person adding brown iodine solution to a piece of Irish potato. The second shows the spot on the potato has turned a deep blue-black color.",food test;starch;iodine;experiment,"Visually walks the learner through a simple scientific procedure, showing the 'before' and 'after' to clearly demonstrate a positive test result.","Add: sequence arrows, color change","Diffusion sequence, guidance=7.5, steps=40","before-after experiment photo","SAM color change detection","Okusobola test starch, tugattira drops y'iodine solution. If starch ikolagana, color ikukola blue-black.","Kujaribu starch, tunaongeza matone machache ya suluhisho la iodini. Ikiwa starch iko, rangi itabadilika kuwa bluu-nyeusi.","procedural","Starch test color?","A) Red B) Blue-black C) Green D) Yellow","B","sequence swipe, quiz","Applying","BIO-S2-T3.1-004_img.png","512x512","JPEG 80% quality","Yes","Procedure walk review","Approved"
BIO-S2-T3.1-005,Senior 2,Nutrition Compounds,"e) appreciate the concept of balanced diet",5. The Balanced Diet,"A balanced diet means eating a variety of foods from all three groups - carbohydrates, proteins, and lipids - every day to stay healthy.","A colorful plate of Ugandan food representing a balanced meal: a portion of posho, a spoonful of bean stew, and some steamed dodo (amaranth greens) with a little oil.",balanced diet;healthy eating;food groups,"Provides a practical, culturally relevant example of what a balanced diet looks like, moving from abstract food groups to a tangible meal.","Add: group labels on plate, colorful","ControlNet plate, guidance=8.0, steps=50","colorful meal photo","CLIP balance representation >0.85","Balanced diet ni okutwala variety y'foods okuva three groups - carbs, proteins, lipids - every day okukola healthy.","Mlo wa usawa maana yake ni kula aina mbalimbali za vyakula kutoka makundi yote matatu - wakolohaidreti, protini, na lipidi - kila siku ili kukaa na afya.","practical","Balanced diet has?","A) One group B) All groups C) No food D) Sweets only","B","group highlight, quiz","Evaluating","BIO-S2-T3.1-005_img.png","512x512","JPEG 80% quality","Yes","Tangible example review","Approved - Local meal"
BIO-S2-T3.1-006,Senior 2,Nutrition Compounds,"f) appreciate the causes and effects of nutrient deficiency",6. Malnutrition: Kwashiorkor,"Not eating enough protein can cause a type of malnutrition called kwashiorkor, which leads to a swollen belly and thin limbs.","A sensitive, illustrative diagram (not a photo of a person) showing the key physical signs of kwashiorkor, with clear labels for 'swollen abdomen' and 'thin muscles'.",malnutrition;kwashiorkor;protein deficiency,"The use of an illustrative diagram is a pedagogical choice to teach about a sensitive and serious health condition without exploiting or stigmatizing individuals.","Add: label icons, diagram only","Stable Diffusion diagram, guidance=7.0, steps=35","sensitive illustrative diagram","SAM sign accuracy, no stigma","Not eating enough protein yokolagana malnutrition kwashiorkor, eyokola swollen belly n' thin limbs.","Kutokula protini ya kutosha kunaweza kusababisha aina ya utapiamlo inayoitwa kwashiorkor, ambayo husababisha tumbo lililoongezeka na viungo vidogo.","sensitive","Kwashiorkor from?","A) Too much sugar B) Low protein C) No water D) Excess fat","B","label tap, quiz","Analyzing","BIO-S2-T3.1-006_img.png","512x512","JPEG 80% quality","Yes","Sensitivity pedagogical review","Approved - Health condition"
BIO-S2-T3.1-007,Senior 2,Nutrition Compounds,"h) identify major plant mineral nutrients",7. Plant Nutrients,"Plants also need mineral nutrients from the soil to grow well. The most important are nitrogen, phosphorus, and potassium.","A simple diagram of a plant root absorbing mineral icons from the soil. The icons are labeled N (Nitrogen), P (Phosphorus), and K (Potassium).",plant nutrients;minerals;nitrogen;phosphorus;potassium,"Introduces the concept of N-P-K, which is fundamental to agriculture and fertilizer, linking biology to practical farming.","Add: icon absorption arrows, root detail","Diffusion icons, guidance=7.5, steps=40","simple absorption diagram","CLIP NPK labels >0.9","Plants zigala mineral nutrients okuva soil okukula well. Most important ni nitrogen, phosphorus, potassium.","Mimea pia inahitaji virutubisho vya madini kutoka udongoni kukua vizuri. Muhimu zaidi ni nitrojeni, fosforasi, na potasiamu.","fundamental","NPK for plants?","A) Color B) Nutrients C) Poison D) Water","B","absorption flow, quiz","Remembering","BIO-S2-T3.1-007_img.png","512x512","JPEG 80% quality","Yes","Agriculture link check","Approved - Fertilizer basics"
BIO-S2-T3.2-001,Senior 2,Nutrition in Green Plants,"a) understand autotrophic nutrition",1. Autotrophic Nutrition,"Plants are called autotrophs because they can make their own food. Animals, who cannot, are called heterotrophs.","A split image. On the left, a lush green plant with a sun icon, labeled 'Autotroph (makes its own food)'. On the right, a goat eating the plant, labeled 'Heterotroph (eats other organisms)'.",autotroph;heterotroph;producer;consumer,"Clearly defines and contrasts the two major nutritional modes, establishing the foundational concept of producers and consumers in an ecosystem.","Add: sun/eat icons, labels","ControlNet split, guidance=7.0, steps=35","split mode illustration","SAM contrast >0.85","Plants bagirwa autotrophs kubaga zigola okuva emmere gyabwe. Animals, tegakola, bagirwa heterotrophs.","Mimea huitwa autotrophs kwa sababu yanaweza kutengeneza chakula chao wenyewe. Wanyama, ambao hawawezi, huitwa heterotrophs.","contrasting","Autotrophs make?","A) Eat others B) Own food C) Sleep D) Run","B","icon toggle, quiz","Understanding","BIO-S2-T3.2-001_img.png","512x512","JPEG 80% quality","Yes","Mode foundation review","Approved"
BIO-S2-T3.2-002,Senior 2,Nutrition in Green Plants,"b) understand the process of photosynthesis",2. What is Photosynthesis?,"Photosynthesis is the process where green plants use sunlight, water, and carbon dioxide to make their own food, which is glucose.","A clear, labeled diagram of photosynthesis. It shows a plant leaf taking in Sunlight, Carbon Dioxide, and Water, and producing Glucose (food) and Oxygen.",photosynthesis;plant nutrition;glucose;oxygen,"A standard, universally understood diagram is the most effective way to teach the inputs and outputs of the complex process of photosynthesis.","Add: input/output arrows, leaf central","Stable Diffusion diagram, guidance=8.0, steps=45","clear process diagram","CLIP inputs/outputs >0.9","Photosynthesis ni process eyo green plants zigana sunlight, water, carbon dioxide okugaba emmere gyabwe, glucose.","Photosynthesis ni mchakato ambapo mimea ya kijani hutumia jua, maji, na dioksidi kaboni kutengeneza chakula chao wenyewe, ambacho ni glukosi.","standard","Photosynthesis inputs?","A) Darkness B) Sun, water, CO2 C) Meat D) Soil","B","arrow flow, quiz","Remembering","BIO-S2-T3.2-002_img.png","512x512","JPEG 80% quality","Yes","IO teaching review","Approved"
BIO-S2-T3.2-003,Senior 2,Nutrition in Green Plants,"b) understand the process of photosynthesis",3. The Photosynthesis Equation,"The process of photosynthesis can be written as a simple word equation.","Clean, simple text on a plain background showing the word equation: ""Carbon Dioxide + Water --(in the presence of Sunlight & Chlorophyll)--> Glucose + Oxygen"".",photosynthesis;word equation;chemical reaction,"Presenting the word equation in a clean, focused manner helps with memorization and understanding of the core chemical transformation.","Add: arrow with conditions, bold text","LLaVA text, guidance=6.5, steps=30","clean equation graphic","SAM equation readability","Process y'photosynthesis eyokulagana okwogera simple word equation.","Mchakato wa photosynthesis unaweza kuandikwa kama equation rahisi ya neno.","focused","Photosynthesis equation ends with?","A) CO2 B) Glucose + O2 C) Water D) Sun","B","equation animate, quiz","Understanding","BIO-S2-T3.2-003_img.png","512x512","JPEG 80% quality","Yes","Memorization aid check","Approved"
BIO-S2-T3.2-004,Senior 2,Nutrition in Green Plants,"d) appreciate leaf adaptations for photosynthesis",4. Leaf Adaptations,"A leaf is adapted for photosynthesis. It is broad and flat to capture a lot of sunlight, and thin so gases can move in and out easily.","A diagram of a leaf cross-section. It highlights the large surface area and the thinness, with arrows showing sunlight hitting the top and CO2 entering through pores (stomata) at the bottom.",leaf adaptation;photosynthesis;surface area,"Again reinforces the 'structure relates to function' theme, explaining how the physical form of a leaf is optimized for its role in photosynthesis.","Add: stomata pores, gas arrows","Diffusion cross-section, guidance=7.5, steps=40","leaf adaptation diagram","CLIP adaptation highlights >0.85","Leaf eyogera adapted okugaba photosynthesis. Broad flat okutwala sunlight bangi, thin okugaba gases okuzula.","Jani limebadilishwa kwa photosynthesis. Ni pana na tambarare kunasa jua vingi, na nyembamba ili gesi ziingie na kutoka kwa urahisi.","optimized","Leaf broad for?","A) Shade B) Sunlight capture C) Weight D) Color","B","arrow trace, quiz","Analyzing","BIO-S2-T3.2-004_img.png","512x512","JPEG 80% quality","Yes","Theme reinforcement review","Approved"
